municipality,var
Alvdal,"[51.60000228881836, 102.5999984741211, 154.0, 137.8000030517578, 173.1999969482422, 74.30000305175781, 132.10000610351562, 114.4000015258789, 136.0, 143.90000915527344, 58.400001525878906, 124.9000015258789, 104.80000305175781, 77.0999984741211, 96.9000015258789, 96.4000015258789, 109.70000457763672, 179.40000915527344, 167.8000030517578, 72.30000305175781, 97.30000305175781, 110.5999984741211, 66.80000305175781, 17.30000114440918, 37.79999923706055, 68.0999984741211, 70.0, 181.1999969482422, 138.60000610351562, 99.9000015258789, 43.79999923706055, 83.0999984741211, 131.0]"
Eidskog,"[70.5999984741211, 27.80000114440918, 91.80000305175781, 218.90000915527344, 109.0, 55.0, 49.20000076293945, 48.10000228881836, 148.6999969482422, 83.9000015258789, 66.5999984741211, 99.5999984741211, 108.5999984741211, 108.0999984741211, 36.0, 131.90000915527344, 75.20000457763672, 32.60000228881836, 96.30000305175781, 84.0, 185.90000915527344, 57.400001525878906, 59.10000228881836, 43.20000076293945, 67.0, 44.5, 37.60000228881836, 150.60000610351562, 85.30000305175781, 10.5, 36.900001525878906, 41.79999923706055, 51.70000076293945]"
Elverum,"[156.10000610351562, 131.5, 111.5, 236.1999969482422, 161.10000610351562, 71.5999984741211, 86.0, 97.80000305175781, 190.10000610351562, 57.79999923706055, 122.30000305175781, 127.9000015258789, 169.8000030517578, 151.90000915527344, 48.900001525878906, 125.70000457763672, 94.30000305175781, 116.9000015258789, 95.70000457763672, 92.4000015258789, 126.80000305175781, 94.5999984741211, 101.5, 16.200000762939453, 36.20000076293945, 16.899999618530273, 92.4000015258789, 278.8000183105469, 154.3000030517578, 66.20000457763672, 85.0999984741211, 126.5, 213.0]"
Engerdal,"[81.4000015258789, 179.3000030517578, 232.3000030517578, 187.90000915527344, 187.60000610351562, 87.0, 140.6999969482422, 114.5, 194.60000610351562, 228.8000030517578, 117.9000015258789, 176.3000030517578, 166.3000030517578, 118.4000015258789, 134.3000030517578, 152.0, 152.5, 346.20001220703125, 185.90000915527344, 206.60000610351562, 162.0, 94.30000305175781, 108.0, 202.8000030517578, 148.60000610351562, 135.60000610351562, 195.10000610351562, 264.3999938964844, 162.0, 230.3000030517578, 115.0, 184.90000915527344, 190.1999969482422]"
Folldal,"[63.5, 86.5999984741211, 82.80000305175781, 67.20000457763672, 83.9000015258789, 35.10000228881836, 46.900001525878906, 52.70000076293945, 98.5999984741211, 200.60000610351562, 36.29999923706055, 80.5999984741211, 94.30000305175781, 51.60000228881836, 112.0999984741211, 108.9000015258789, 57.10000228881836, 153.0, 103.80000305175781, 56.29999923706055, 69.70000457763672, 120.0, 80.5, 55.10000228881836, 47.70000076293945, 74.80000305175781, 65.9000015258789, 148.0, 78.80000305175781, 86.0, 82.0, 84.4000015258789, 175.3000030517578]"
Grue,"[38.0, 40.29999923706055, 56.70000076293945, 142.8000030517578, 39.5, 37.400001525878906, 40.60000228881836, 37.0, 52.900001525878906, 53.29999923706055, 41.29999923706055, 67.4000015258789, 79.5999984741211, 90.5999984741211, 30.100000381469727, 79.5, 41.70000076293945, 31.899999618530273, 71.0999984741211, 71.5999984741211, 125.0, 27.600000381469727, 27.5, 46.20000076293945, 49.79999923706055, 41.20000076293945, 75.70000457763672, 176.40000915527344, 83.20000457763672, 21.30000114440918, 38.400001525878906, 25.899999618530273, 35.900001525878906]"
Hamar,"[60.5, 42.60000228881836, 48.20000076293945, 153.1999969482422, 45.400001525878906, 47.10000228881836, 35.79999923706055, 42.400001525878906, 87.5999984741211, 38.29999923706055, 16.200000762939453, 64.4000015258789, 85.5, 93.5, 16.600000381469727, 88.20000457763672, 39.400001525878906, 15.5, 55.400001525878906, 70.9000015258789, 96.5999984741211, 30.399999618530273, 32.79999923706055, 14.90000057220459, 18.600000381469727, 19.30000114440918, 39.29999923706055, 109.0, 88.20000457763672, 12.199999809265137, 22.100000381469727, 20.399999618530273, 72.80000305175781]"
Kongsvinger,"[46.900001525878906, 27.200000762939453, 55.70000076293945, 157.6999969482422, 41.0, 42.0, 66.5, 64.70000457763672, 103.9000015258789, 60.10000228881836, 39.29999923706055, 80.80000305175781, 83.80000305175781, 84.0, 36.60000228881836, 99.5, 51.0, 34.29999923706055, 85.0999984741211, 80.0999984741211, 153.60000610351562, 34.900001525878906, 41.0, 40.10000228881836, 49.20000076293945, 42.29999923706055, 41.400001525878906, 152.60000610351562, 80.0, 15.199999809265137, 41.60000228881836, 43.60000228881836, 51.79999923706055]"
Løten,"[72.5999984741211, 51.10000228881836, 39.400001525878906, 115.20000457763672, 63.79999923706055, 41.400001525878906, 32.900001525878906, 39.5, 101.5, 26.899999618530273, 44.70000076293945, 45.20000076293945, 66.0999984741211, 65.70000457763672, 14.40000057220459, 62.900001525878906, 40.60000228881836, 23.200000762939453, 48.79999923706055, 54.10000228881836, 64.4000015258789, 30.100000381469727, 29.0, 7.599999904632568, 14.90000057220459, 9.0, 34.20000076293945, 110.70000457763672, 65.0, 18.100000381469727, 16.5, 81.9000015258789, 89.4000015258789]"
Nord-Odal,"[49.20000076293945, 58.70000076293945, 72.30000305175781, 189.60000610351562, 52.900001525878906, 40.29999923706055, 45.29999923706055, 48.5, 91.5, 60.400001525878906, 48.60000228881836, 74.5999984741211, 78.5, 122.5999984741211, 42.10000228881836, 112.4000015258789, 55.10000228881836, 34.79999923706055, 80.5999984741211, 79.5, 135.1999969482422, 39.70000076293945, 49.29999923706055, 42.29999923706055, 43.20000076293945, 42.900001525878906, 78.4000015258789, 207.6999969482422, 115.70000457763672, 23.600000381469727, 52.70000076293945, 46.0, 50.29999923706055]"
